"workload_id","dataset","algorithm","parameter_group","record_count","build_time_s","build_time_min_s","build_time_max_s","data_load_s","insert_time_s","index_time_s","index_size","data_size","memory","memory_unit","status","source","source_path","notes"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:256, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:512, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:256, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:256, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:256, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:512, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:512, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:256, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:512, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:256, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:256, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:512, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:512, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:256, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:256, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:512, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:256, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:512, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:512, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:256, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:512, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:256, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:256, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:512, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:512, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:256, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:256, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:512, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:256, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:512, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:256, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:256, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:512, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:512, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:256, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:512, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:512, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:512, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:512, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:256, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:IVF_PQ,             itopk_size:256, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","581.6905183792114","581.6905183792114","581.6905183792114",,"121.48644733428955","460.2040710449219","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:512, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:256, search_width:32, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:256, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:512, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:256, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:NN_DESCENT,             itopk_size:512, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","313.2853934764862","313.2853934764862","313.2853934764862",,"121.44048047065735","191.84491300582886","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:32,             index_graph_degree:16, build_algo:NN_DESCENT,             itopk_size:512, search_width:4, min_iterations:0,             max_iterations:0, team_size:0","200","235.23066806793213","235.23066806793213","235.23066806793213",,"123.09111714363098","112.13955092430115","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:256, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:IVF_PQ,             itopk_size:256, search_width:16, min_iterations:0,             max_iterations:0, team_size:0","200","659.7706289291382","659.7706289291382","659.7706289291382",,"124.62054634094238","535.1500825881958","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:128,             index_graph_degree:64, build_algo:NN_DESCENT,             itopk_size:512, search_width:8, min_iterations:0,             max_iterations:0, team_size:0","200","364.1092529296875","364.1092529296875","364.1092529296875",,"121.8429856300354","242.2662672996521","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-gpu-cagra","MilvusGPU_CAGRA metric:euclidean,             index_intermediate_graph_degree:64,             index_graph_degree:32, build_algo:IVF_PQ,             itopk_size:512, search_width:2, min_iterations:0,             max_iterations:0, team_size:0","200","597.7322964668274","597.7322964668274","597.7322964668274",,"124.08521294593811","473.6470835208893","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:16, index_ef:500, search_ef=500","200","190.10127782821655","190.10127782821655","190.10127782821655",,"123.45462799072266","66.6466498374939","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:64, index_ef:200, search_ef=800","200","151.38539338111877","151.38539338111877","151.38539338111877",,"120.54269313812256","30.842700242996216","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:32, index_ef:200, search_ef=300","200","209.01736187934875","209.01736187934875","209.01736187934875",,"183.4055848121643","25.61177706718445","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:128, index_ef:200, search_ef=200","200","160.63224816322327","160.63224816322327","160.63224816322327",,"119.78821969032288","40.84402847290039","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:32, index_ef:200, search_ef=200","200","209.01736187934875","209.01736187934875","209.01736187934875",,"183.4055848121643","25.61177706718445","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:64, index_ef:500, search_ef=600","200","225.05927515029907","225.05927515029907","225.05927515029907",,"136.4332389831543","88.62603616714478","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:128, index_ef:500, search_ef=500","200","680.6424517631531","680.6424517631531","680.6424517631531",,"613.2611203193665","67.38133144378662","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:16, index_ef:500, search_ef=200","200","190.10127782821655","190.10127782821655","190.10127782821655",,"123.45462799072266","66.6466498374939","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:128, index_ef:500, search_ef=600","200","680.6424517631531","680.6424517631531","680.6424517631531",,"613.2611203193665","67.38133144378662","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:32, index_ef:500, search_ef=800","200","185.94536709785461","185.94536709785461","185.94536709785461",,"119.24718022346497","66.69818687438965","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:32, index_ef:500, search_ef=200","200","185.94536709785461","185.94536709785461","185.94536709785461",,"119.24718022346497","66.69818687438965","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
"S6","artficial_50","milvus-hnsw","MilvusHNSW metric:euclidean, index_M:16, index_ef:200, search_ef=800","200","141.9769802093506","141.9769802093506","141.9769802093506",,"119.48731517791748","22.489665031433105","0","0","","","csv_build_search","local CSV: bvb数据/186.csv","<local_workspace>\bvb数据\186.csv","exact target dataset row; retained as source observation"
