dataset,algorithm,job_dataset,job_algorithm,relative_path,schema_version,valid,recall,qps,latency_p50_s,latency_p95_s,latency_p99_s,query_count_valid,query_count_total,query_coverage,build_time_s,insert_time_s,index_time_s,index_size_mb,index_size_source,build_parameters_json,query_parameters_json,effective_parameters_json,wasted_to_useful_mean,candidates_examined_mean,predicate_evaluations_mean,candidate_counter_source
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_32_efConstruction_400_1600.hdf5,4,True,0.8543779448621553,7.527987225312748,,,,9975,10000,0.9975,100.27503108978271,11.052048683166504,89.22298240661621,1070.2203426361084,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":400}],""query"":[1600]}",160.0101132434619,21077.6592481203,21077.6592481203,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_32_efConstruction_400_200.hdf5,4,True,0.5644791979949875,7.934551439884509,,,,9975,10000,0.9975,100.27503108978271,11.052048683166504,89.22298240661621,1070.2203426361084,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":400}],""query"":[200]}",117.40344613409243,13709.196591478696,13709.196591478696,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_32_efConstruction_400_400.hdf5,4,True,0.6835578947368421,8.600873835178588,,,,9975,10000,0.9975,100.27503108978271,11.052048683166504,89.22298240661621,1070.2203426361084,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":400}],""query"":[400]}",135.7953619229639,14643.13313283208,14643.13313283208,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_32_efConstruction_400_800.hdf5,4,True,0.7836791979949875,8.067504999807563,,,,9975,10000,0.9975,100.27503108978271,11.052048683166504,89.22298240661621,1070.2203426361084,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":400}],""query"":[800]}",149.63661015711054,17266.862656641602,17266.862656641602,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_100_100.hdf5,4,True,0.5114817042606516,7.462198465231352,,,,9975,10000,0.9975,70.72318601608276,11.048668146133423,59.67451786994934,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":100}]",[100],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":100}],""query"":[100]}",107.45353135118899,13247.08761904762,13247.08761904762,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_100_1600.hdf5,4,True,0.8851528822055139,6.401548367485595,,,,9975,10000,0.9975,70.72318601608276,11.048668146133423,59.67451786994934,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":100}]",[1600],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":100}],""query"":[1600]}",157.41598971858602,23418.619047619046,23418.619047619046,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_100_200.hdf5,4,True,0.626229573934837,8.127228842558038,,,,9975,10000,0.9975,70.72318601608276,11.048668146133423,59.67451786994934,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":100}]",[200],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":100}],""query"":[200]}",127.58789637767433,14198.61112781955,14198.61112781955,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_100_400.hdf5,4,True,0.7362576441102757,8.212538361682729,,,,9975,10000,0.9975,70.72318601608276,11.048668146133423,59.67451786994934,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":100}]",[400],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":100}],""query"":[400]}",145.21245510031815,15932.958095238095,15932.958095238095,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_100_800.hdf5,4,True,0.8242796992481204,7.380386824193357,,,,9975,10000,0.9975,70.72318601608276,11.048668146133423,59.67451786994934,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":100}]",[800],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":100}],""query"":[800]}",155.5748097194854,19137.662155388472,19137.662155388472,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_400_100.hdf5,4,True,0.47726716791979956,7.33088273871118,,,,9975,10000,0.9975,115.33667063713074,11.593116760253906,103.74355387687683,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[100]}",105.03787984741015,13170.427669172932,13170.427669172932,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_400_1600.hdf5,4,True,0.87377343358396,6.4722366954954165,,,,9975,10000,0.9975,115.33667063713074,11.593116760253906,103.74355387687683,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[1600]}",160.18297323244892,22832.232581453634,22832.232581453634,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_400_200.hdf5,4,True,0.6017704260651628,8.521691738558808,,,,9975,10000,0.9975,115.33667063713074,11.593116760253906,103.74355387687683,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[200]}",123.65278820098737,14032.219448621554,14032.219448621554,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_400_400.hdf5,4,True,0.7180370927318296,8.696529146184934,,,,9975,10000,0.9975,115.33667063713074,11.593116760253906,103.74355387687683,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[400]}",135.0775605637208,15444.962907268171,15444.962907268171,adaptive_postfilter_proxy
cc_news-original,faiss-hnsw,cc_news-original,faiss-hnsw,jobs/cc_news-original/faiss-hnsw/results/cc_news-original/100/faiss-hnsw/euclidean_384_M_64_efConstruction_400_800.hdf5,4,True,0.81108671679198,7.4872912713564,,,,9975,10000,0.9975,115.33667063713074,11.593116760253906,103.74355387687683,1221.7012882232666,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[800]}",147.07164192404102,18680.077192982455,18680.077192982455,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_32_efConstruction_100_100.hdf5,4,True,0.9791929824561404,3.0159412527518827,,,,9975,10000,0.9975,25.134095668792725,5.0277204513549805,20.106375217437744,1072.6854400634766,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":100}]",[100],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":100}],""query"":[100]}",130.05539593572675,36882.06215538847,36882.06215538847,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_32_efConstruction_100_200.hdf5,4,True,0.9793192982456139,3.2581032488714223,,,,9975,10000,0.9975,25.134095668792725,5.0277204513549805,20.106375217437744,1072.6854400634766,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":100}]",[200],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":100}],""query"":[200]}",130.79228026343364,36783.36541353384,36783.36541353384,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_32_efConstruction_100_400.hdf5,4,True,0.9795689223057645,3.2422578033296214,,,,9975,10000,0.9975,25.134095668792725,5.0277204513549805,20.106375217437744,1072.6854400634766,index_file_bytes,"[""euclidean"",384,{""M"":32,""efConstruction"":100}]",[400],"{""build"":[""euclidean"",384,{""M"":32,""efConstruction"":100}],""query"":[400]}",132.27074625421457,36785.81152882206,36785.81152882206,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_64_efConstruction_400_100.hdf5,4,True,0.9858947368421052,2.7233414546564374,,,,9975,10000,0.9975,80.62543535232544,5.026601314544678,75.59883403778076,1224.1430168151855,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[100],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[100]}",132.15829683299157,37331.908972431076,37331.908972431076,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_64_efConstruction_400_1600.hdf5,4,True,0.9859508771929825,2.9273502789752164,,,,9975,10000,0.9975,80.62543535232544,5.026601314544678,75.59883403778076,1224.1430168151855,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[1600],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[1600]}",140.07809358316428,37242.335037593984,37242.335037593984,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_64_efConstruction_400_200.hdf5,4,True,0.9858877192982456,2.956504656864007,,,,9975,10000,0.9975,80.62543535232544,5.026601314544678,75.59883403778076,1224.1430168151855,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[200],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[200]}",132.75488899692843,37232.65082706767,37232.65082706767,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_64_efConstruction_400_400.hdf5,4,True,0.9859027568922305,2.9378398881387917,,,,9975,10000,0.9975,80.62543535232544,5.026601314544678,75.59883403778076,1224.1430168151855,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[400],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[400]}",133.93280178223335,37234.03428571428,37234.03428571428,adaptive_postfilter_proxy
cc_news-original,hnswlib-hnsw,cc_news-original,hnswlib-hnsw,jobs/cc_news-original/hnswlib-hnsw/results/cc_news-original/100/hnswlib-hnsw/euclidean_384_M_64_efConstruction_400_800.hdf5,4,True,0.9859208020050126,2.928028592106489,,,,9975,10000,0.9975,80.62543535232544,5.026601314544678,75.59883403778076,1224.1430168151855,index_file_bytes,"[""euclidean"",384,{""M"":64,""efConstruction"":400}]",[800],"{""build"":[""euclidean"",384,{""M"":64,""efConstruction"":400}],""query"":[800]}",136.13287934321318,37236.80120300752,37236.80120300752,adaptive_postfilter_proxy
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M128_EFC400/result17.csv,4,True,0.987831,1798.73,0.000529,0.000991,0.00121978,10000,10000,1.0,1875.23,,1875.23,1540.440143585205,native_serialized_bytes,"{""M"":128,""efConstruction"":400}","{""efSearch"":100}","{""build"":{""M"":128,""efConstruction"":400},""query"":{""efSearch"":100}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M128_EFC400/result17.csv,4,True,0.998242,1052.23,0.000919,0.001655,0.00202508,10000,10000,1.0,1875.23,,1875.23,1540.440143585205,native_serialized_bytes,"{""M"":128,""efConstruction"":400}","{""efSearch"":200}","{""build"":{""M"":128,""efConstruction"":400},""query"":{""efSearch"":200}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M128_EFC400/result17.csv,4,True,0.999802,613.286,0.001608,0.0027753,0.003405,10000,10000,1.0,1875.23,,1875.23,1540.440143585205,native_serialized_bytes,"{""M"":128,""efConstruction"":400}","{""efSearch"":400}","{""build"":{""M"":128,""efConstruction"":400},""query"":{""efSearch"":400}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M128_EFC400/result17.csv,4,True,0.99998,362.319,0.002777,0.0047363,0.00569026,10000,10000,1.0,1875.23,,1875.23,1540.440143585205,native_serialized_bytes,"{""M"":128,""efConstruction"":400}","{""efSearch"":800}","{""build"":{""M"":128,""efConstruction"":400},""query"":{""efSearch"":800}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M128_EFC400/result17.csv,4,True,0.999998,214.903,0.004807,0.0079473,0.00959952,10000,10000,1.0,1875.23,,1875.23,1540.440143585205,native_serialized_bytes,"{""M"":128,""efConstruction"":400}","{""efSearch"":1600}","{""build"":{""M"":128,""efConstruction"":400},""query"":{""efSearch"":1600}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC100/result17.csv,4,True,0.97077,2973.18,0.000341,0.000495,0.000542,10000,10000,1.0,402.016,,402.016,779.1325759887695,native_serialized_bytes,"{""M"":32,""efConstruction"":100}","{""efSearch"":100}","{""build"":{""M"":32,""efConstruction"":100},""query"":{""efSearch"":100}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC100/result17.csv,4,True,0.991472,1483.44,0.000681,0.001009,0.00114452,10000,10000,1.0,402.016,,402.016,779.1325759887695,native_serialized_bytes,"{""M"":32,""efConstruction"":100}","{""efSearch"":200}","{""build"":{""M"":32,""efConstruction"":100},""query"":{""efSearch"":200}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC100/result17.csv,4,True,0.996308,901.759,0.001141,0.001688,0.00184652,10000,10000,1.0,402.016,,402.016,779.1325759887695,native_serialized_bytes,"{""M"":32,""efConstruction"":100}","{""efSearch"":400}","{""build"":{""M"":32,""efConstruction"":100},""query"":{""efSearch"":400}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC100/result17.csv,4,True,0.997402,481.546,0.002184,0.003193,0.00350252,10000,10000,1.0,402.016,,402.016,779.1325759887695,native_serialized_bytes,"{""M"":32,""efConstruction"":100}","{""efSearch"":800}","{""build"":{""M"":32,""efConstruction"":100},""query"":{""efSearch"":800}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC100/result17.csv,4,True,0.997748,275.451,0.003937,0.0056239,0.00615826,10000,10000,1.0,402.016,,402.016,779.1325759887695,native_serialized_bytes,"{""M"":32,""efConstruction"":100}","{""efSearch"":1600}","{""build"":{""M"":32,""efConstruction"":100},""query"":{""efSearch"":1600}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC400/result17.csv,4,True,0.97292,3031.28,0.000335,0.00045,0.000485,10000,10000,1.0,1378.91,,1378.91,836.6811027526855,native_serialized_bytes,"{""M"":32,""efConstruction"":400}","{""efSearch"":100}","{""build"":{""M"":32,""efConstruction"":400},""query"":{""efSearch"":100}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC400/result17.csv,4,True,0.992487,1667.45,0.000613,0.00084,0.00091,10000,10000,1.0,1378.91,,1378.91,836.6811027526855,native_serialized_bytes,"{""M"":32,""efConstruction"":400}","{""efSearch"":200}","{""build"":{""M"":32,""efConstruction"":400},""query"":{""efSearch"":200}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC400/result17.csv,4,True,0.996396,914.788,0.001112,0.001569,0.00169678,10000,10000,1.0,1378.91,,1378.91,836.6811027526855,native_serialized_bytes,"{""M"":32,""efConstruction"":400}","{""efSearch"":400}","{""build"":{""M"":32,""efConstruction"":400},""query"":{""efSearch"":400}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC400/result17.csv,4,True,0.997197,512.667,0.002008,0.0028703,0.00313052,10000,10000,1.0,1378.91,,1378.91,836.6811027526855,native_serialized_bytes,"{""M"":32,""efConstruction"":400}","{""efSearch"":800}","{""build"":{""M"":32,""efConstruction"":400},""query"":{""efSearch"":800}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M32_EFC400/result17.csv,4,True,0.997389,295.568,0.003564,0.0050506,0.00557252,10000,10000,1.0,1378.91,,1378.91,836.6811027526855,native_serialized_bytes,"{""M"":32,""efConstruction"":400}","{""efSearch"":1600}","{""build"":{""M"":32,""efConstruction"":400},""query"":{""efSearch"":1600}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC100/result17.csv,4,True,0.981168,2621.56,0.000381,0.000562,0.00062826,10000,10000,1.0,472.508,,472.508,1036.9832649230957,native_serialized_bytes,"{""M"":64,""efConstruction"":100}","{""efSearch"":100}","{""build"":{""M"":64,""efConstruction"":100},""query"":{""efSearch"":100}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC100/result17.csv,4,True,0.996094,1465.04,0.000682,0.001011,0.00112626,10000,10000,1.0,472.508,,472.508,1036.9832649230957,native_serialized_bytes,"{""M"":64,""efConstruction"":100}","{""efSearch"":200}","{""build"":{""M"":64,""efConstruction"":100},""query"":{""efSearch"":200}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC100/result17.csv,4,True,0.999092,826.858,0.001225,0.001817,0.00202326,10000,10000,1.0,472.508,,472.508,1036.9832649230957,native_serialized_bytes,"{""M"":64,""efConstruction"":100}","{""efSearch"":400}","{""build"":{""M"":64,""efConstruction"":100},""query"":{""efSearch"":400}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC100/result17.csv,4,True,0.999729,471.001,0.002178,0.0032213,0.00356404,10000,10000,1.0,472.508,,472.508,1036.9832649230957,native_serialized_bytes,"{""M"":64,""efConstruction"":100}","{""efSearch"":800}","{""build"":{""M"":64,""efConstruction"":100},""query"":{""efSearch"":800}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC100/result17.csv,4,True,0.99989,273.453,0.003884,0.005555,0.00613926,10000,10000,1.0,472.508,,472.508,1036.9832649230957,native_serialized_bytes,"{""M"":64,""efConstruction"":100}","{""efSearch"":1600}","{""build"":{""M"":64,""efConstruction"":100},""query"":{""efSearch"":1600}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC400/result17.csv,4,True,0.985675,2351.24,0.000426,0.00064,0.00071,10000,10000,1.0,1641.24,,1641.24,1155.244743347168,native_serialized_bytes,"{""M"":64,""efConstruction"":400}","{""efSearch"":100}","{""build"":{""M"":64,""efConstruction"":400},""query"":{""efSearch"":100}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC400/result17.csv,4,True,0.997556,1311.71,0.000761,0.001161,0.001291,10000,10000,1.0,1641.24,,1641.24,1155.244743347168,native_serialized_bytes,"{""M"":64,""efConstruction"":400}","{""efSearch"":200}","{""build"":{""M"":64,""efConstruction"":400},""query"":{""efSearch"":200}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC400/result17.csv,4,True,0.999406,738.043,0.001363,0.002093,0.00234026,10000,10000,1.0,1641.24,,1641.24,1155.244743347168,native_serialized_bytes,"{""M"":64,""efConstruction"":400}","{""efSearch"":400}","{""build"":{""M"":64,""efConstruction"":400},""query"":{""efSearch"":400}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC400/result17.csv,4,True,0.999726,424.135,0.002412,0.0036483,0.00408252,10000,10000,1.0,1641.24,,1641.24,1155.244743347168,native_serialized_bytes,"{""M"":64,""efConstruction"":400}","{""efSearch"":800}","{""build"":{""M"":64,""efConstruction"":400},""query"":{""efSearch"":800}}",,,,
cc_news-original,irangegraph,cc_news-original,irangegraph,jobs/cc_news-original/irangegraph/M64_EFC400/result17.csv,4,True,0.999753,250.602,0.004204,0.0061709,0.00694642,10000,10000,1.0,1641.24,,1641.24,1155.244743347168,native_serialized_bytes,"{""M"":64,""efConstruction"":400}","{""efSearch"":1600}","{""build"":{""M"":64,""efConstruction"":400},""query"":{""efSearch"":1600}}",,,,
cc_news-original,milvus-gpu-cagra,cc_news-original,milvus-gpu-cagra,jobs/cc_news-original/milvus-gpu-cagra/results/cc_news-original/100/milvus-gpu-cagra/euclidean_384_build_algo_NN_DESCENT_graph_degree_32_intermediate_graph_degree_64_512_16_0_0_0.hdf5,4,True,0.41737142857142856,227.3553248133532,,,,9975,10000,0.9975,143.94849157333374,76.40984845161438,67.53864312171936,472.5234375,index_size_raw_kb,"[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}]","[512,16,0,0,0]","{""build"":[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}],""query"":[512,16,0,0,0]}",,,,
cc_news-original,milvus-gpu-cagra,cc_news-original,milvus-gpu-cagra,jobs/cc_news-original/milvus-gpu-cagra/results/cc_news-original/100/milvus-gpu-cagra/euclidean_384_build_algo_NN_DESCENT_graph_degree_32_intermediate_graph_degree_64_512_2_0_0_0.hdf5,4,True,0.8004441102756893,215.84365657372715,,,,9975,10000,0.9975,143.94849157333374,76.40984845161438,67.53864312171936,472.5234375,index_size_raw_kb,"[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}]","[512,2,0,0,0]","{""build"":[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}],""query"":[512,2,0,0,0]}",,,,
cc_news-original,milvus-gpu-cagra,cc_news-original,milvus-gpu-cagra,jobs/cc_news-original/milvus-gpu-cagra/results/cc_news-original/100/milvus-gpu-cagra/euclidean_384_build_algo_NN_DESCENT_graph_degree_32_intermediate_graph_degree_64_512_32_0_0_0.hdf5,4,True,0.576952380952381,211.29037975147753,,,,9975,10000,0.9975,143.94849157333374,76.40984845161438,67.53864312171936,472.5234375,index_size_raw_kb,"[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}]","[512,32,0,0,0]","{""build"":[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}],""query"":[512,32,0,0,0]}",,,,
cc_news-original,milvus-gpu-cagra,cc_news-original,milvus-gpu-cagra,jobs/cc_news-original/milvus-gpu-cagra/results/cc_news-original/100/milvus-gpu-cagra/euclidean_384_build_algo_NN_DESCENT_graph_degree_32_intermediate_graph_degree_64_512_4_0_0_0.hdf5,4,True,0.8002375939849625,179.48745024332135,,,,9975,10000,0.9975,143.94849157333374,76.40984845161438,67.53864312171936,472.5234375,index_size_raw_kb,"[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}]","[512,4,0,0,0]","{""build"":[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}],""query"":[512,4,0,0,0]}",,,,
cc_news-original,milvus-gpu-cagra,cc_news-original,milvus-gpu-cagra,jobs/cc_news-original/milvus-gpu-cagra/results/cc_news-original/100/milvus-gpu-cagra/euclidean_384_build_algo_NN_DESCENT_graph_degree_32_intermediate_graph_degree_64_512_8_0_0_0.hdf5,4,True,0.4173162907268171,227.666128844989,,,,9975,10000,0.9975,143.94849157333374,76.40984845161438,67.53864312171936,472.5234375,index_size_raw_kb,"[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}]","[512,8,0,0,0]","{""build"":[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":32,""intermediate_graph_degree"":64}],""query"":[512,8,0,0,0]}",,,,
cc_news-original,milvus-gpu-cagra,cc_news-original,milvus-gpu-cagra,jobs/cc_news-original/milvus-gpu-cagra/results/cc_news-original/100/milvus-gpu-cagra/euclidean_384_build_algo_NN_DESCENT_graph_degree_64_intermediate_graph_degree_128_512_16_0_0_0.hdf5,4,True,0.39387869674185466,222.36385450943348,,,,9975,10000,0.9975,154.5427279472351,74.03256392478943,80.51016402244568,790.51171875,index_size_raw_kb,"[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":64,""intermediate_graph_degree"":128}]","[512,16,0,0,0]","{""build"":[""euclidean"",384,{""build_algo"":""NN_DESCENT"",""graph_degree"":64,""intermediate_graph_degree"":128}],""query"":[512,16,0,0,0]}",,,,
